P_CUSTOMER_NAME,P_INVOICE_NUM,P_INVOICE_DATE,P_INVOICE_AMOUNT,BILL_CUSTOMER_NAME,BILL_ACCOUNT_NUMBER,BILL_SITE,BILL_PARTY_SITE_NUMBER,SHIP_CUSTOMER_NAME,SHIP_SITE_NUMBER,BUSINESS_UNIT,TRANSACTION_TYPE_NAME,TRANSACTION_NUMBER,CURRENCY,TRANSACTION_DATE,TOTAL_AMOUNTS,BATCH_SOURCE_NAME,AMOUNT_DUE_ORIGINAL,AMOUNT_DUE_REMAINING,TRANSACTION_TOTAL,INVOICE_TYPE,INVOICE_STATUS,DOCUMENT_NUMBER
,,,,"DIWAKAR TRACOM PRIVATE LIMITED",152824,110311,202824,,,SE26-IND,"Credit Memo",SE-JE-81811,INR,2021-08-31T00:00:00.000+00:00,-523.92,"PINE MIG",-523.92,-523.92,-523.92,CM,OPEN,
,,,,"KIERAYA FURNISHING SOLUTIONS PRIVATE LIMITED - Furlenco",152891,110685,202891,,,SE26-IND,"Credit Memo",SE-JE-81812,INR,2021-08-31T00:00:00.000+00:00,-4553.62,"PINE MIG",-4553.62,-4553.62,-4553.62,CM,OPEN,
,,,,"HERBACEOUS RETAIL PRIVATE LIMITED",152862,110494,202862,,,SE26-IND,"Credit Memo",SE-JE-81813,INR,2021-08-31T00:00:00.000+00:00,-5279.32,"PINE MIG",-5279.32,-5279.32,-5279.32,CM,OPEN,
,,,,"Indifi Technologies Private Limited",152874,110332,202874,,,SE26-IND,"Credit Memo",SE-JE-81814,INR,2021-08-31T00:00:00.000+00:00,-23.6,"PINE MIG",-23.6,-23.6,-23.6,CM,OPEN,
,,,,"Indus Fortune Cooperative Society Limited",152875,110229,202875,,,SE26-IND,"Credit Memo",SE-JE-81815,INR,2021-08-31T00:00:00.000+00:00,-519.2,"PINE MIG",-519.2,-519.2,-519.2,CM,OPEN,
,,,,"Jain Autofin Pvt. Ltd.",152881,110301,202881,,,SE26-IND,"Credit Memo",SE-JE-81816,INR,2021-08-31T00:00:00.000+00:00,-3653.28,"PINE MIG",-3653.28,-3653.28,-3653.28,CM,OPEN,
,,,,"JAIN MOTOR FINMART PVT. LTD.",152882,110337,202882,,,SE26-IND,"Credit Memo",SE-JE-81817,INR,2021-08-31T00:00:00.000+00:00,-1253.16,"PINE MIG",-1253.16,-1253.16,-1253.16,CM,OPEN,
,,,,"ABHYUDAY SCHOOL",152762,110718,202762,,,SE26-IND,"Credit Memo",SE-JE-115639,INR,2021-10-31T00:00:00.000+00:00,-147.5,"PINE MIG",-147.5,-147.5,-147.5,CM,OPEN,
,,,,"ADANI HOUSING FINANCE PRIVATE LIMITED",152765,110522,202765,,,SE26-IND,"Credit Memo",SE-JE-115640,INR,2021-10-31T00:00:00.000+00:00,-2383.6,"PINE MIG",-2383.6,-2383.6,-2383.6,CM,OPEN,
,,,,"Adhikosh Financial Advisory Pvt Ltd",152767,110243,202767,,,SE26-IND,"Credit Memo",SE-JE-115641,INR,2021-10-31T00:00:00.000+00:00,-2099.22,"PINE MIG",-2099.22,-2099.22,-2099.22,CM,OPEN,
,,,,"MYCLASSBOARD EDUCATIONAL SOLUTIONS PRIVATE LIMITED",152917,110257,202917,,,SE26-IND,"Credit Memo",SE-JE-115642,INR,2021-10-31T00:00:00.000+00:00,-283.2,"PINE MIG",-283.2,-283.2,-283.2,CM,OPEN,
,,,,"Altum Credo Home Finance Private Limited",152774,110608,202774,,,SE26-IND,"Credit Memo",SE-JE-115643,INR,2021-10-31T00:00:00.000+00:00,-306.8,"PINE MIG",-306.8,-306.8,-306.8,CM,OPEN,
,,,,"Ascend Bizcap Private Limited",152785,110297,202785,,,SE26-IND,"Credit Memo",SE-JE-115644,INR,2021-10-31T00:00:00.000+00:00,-42.48,"PINE MIG",-42.48,-42.48,-42.48,CM,OPEN,
,,,,"Shubham Housing Development Finance Company Ltd",152968,110251,202968,,,SE26-IND,"Credit Memo",SE-BRKNTSK90768,INR,2022-01-06T00:00:00.000+00:00,-198.24,"PINE MIG",-198.24,-198.24,-198.24,CM,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,"Credit Memo",SE-JE-143639,INR,2022-01-13T00:00:00.000+00:00,-1632488.07,"PINE MIG",-1632488.07,-1632488.07,-1632488.07,CM,OPEN,
,,,,"DMI Finance Private Limited",152825,110642,202825,,,SE26-IND,"Credit Memo",SE-JE-144925,INR,2022-01-17T00:00:00.000+00:00,-134328.7,"PINE MIG",-134328.7,-134328.7,-134328.7,CM,OPEN,
,,,,"IDFC First Bank",152867,110348,202867,,,SE26-IND,"Credit Memo",SE-JE-146018,INR,2022-01-21T00:00:00.000+00:00,-91879.33,"PINE MIG",-91879.33,-91879.33,-91879.33,CM,OPEN,
,,,,"Electronica Finance Ltd",152832,110225,202832,,,SE26-IND,"Credit Memo",SE-JE-146368,INR,2022-01-21T00:00:00.000+00:00,-6286.08,"PINE MIG",-6286.08,-6286.08,-6286.08,CM,OPEN,
,,,,"Mahindra Rural Housing Finance Limited",152905,110271,202905,,,SE26-IND,"Credit Memo",SE-JE-146384,INR,2022-01-24T00:00:00.000+00:00,-52082.82,"PINE MIG",-52082.82,-52082.82,-52082.82,CM,OPEN,
,,,,"Equitas Small Finance Bank",152835,110666,202835,,,SE26-IND,"Credit Memo",SE-BRKNTSK90903,INR,2022-02-21T00:00:00.000+00:00,-31.86,"PINE MIG",-31.86,-31.86,-31.86,CM,OPEN,
,,,,"GROWTH SOURCE FINANCIAL TECHNOLOGIES PRIVATE LIMITED",152854,110439,202854,,,SE26-IND,"Credit Memo",SE-BRKNTSK90904,INR,2022-02-21T00:00:00.000+00:00,-160.06,"PINE MIG",-160.06,-160.06,-160.06,CM,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,"Credit Memo",SE-JE-157787,INR,2022-02-22T00:00:00.000+00:00,-7975.28,"PINE MIG",-7975.28,-7975.28,-7975.28,CM,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,"Credit Memo",SE-BRKNTSK90907,INR,2022-02-22T00:00:00.000+00:00,-6710.28,"PINE MIG",-6710.28,-6710.28,-6710.28,CM,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,"Credit Memo",SE-BRKNTSK90910,INR,2022-02-22T00:00:00.000+00:00,-1598.89,"PINE MIG",-1598.89,-1598.89,-1598.89,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-2904,INR,2020-03-31T00:00:00.000+00:00,-14.16,"PINE MIG",-14.16,-14.16,-14.16,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-3194,INR,2020-04-30T00:00:00.000+00:00,-28.32,"PINE MIG",-28.32,-28.32,-28.32,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-3205,INR,2020-04-30T00:00:00.000+00:00,-972.32,"PINE MIG",-972.32,-972.32,-972.32,CM,OPEN,
,,,,"GODDARD TECHNICAL SOLUTIONS PVT LTD",152791,110640,202791,,,SE26-IND,"Credit Memo",SE-JE-3206,INR,2020-04-30T00:00:00.000+00:00,-244.65,"PINE MIG",-244.65,-244.65,-244.65,CM,OPEN,
,,,,"Loantap Credit Products Pvt Ltd.",152900,110302,202900,,,SE26-IND,"Credit Memo",SE-JE-3208,INR,2020-04-30T00:00:00.000+00:00,-513.57,"PINE MIG",-513.57,-513.57,-513.57,CM,OPEN,
,,,,"Visage Holdings & Finance Pvt Ltd",152892,110404,202892,,,SE26-IND,"Credit Memo",SE-JE-7278,INR,2020-08-31T00:00:00.000+00:00,-7278.24,"PINE MIG",-7278.24,-7278.24,-7278.24,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-7280,INR,2020-08-31T00:00:00.000+00:00,-11422.4,"PINE MIG",-11422.4,-11422.4,-11422.4,CM,OPEN,
,,,,"RedCarpet Tech Private Limited",152951,110401,202951,,,SE26-IND,"Credit Memo",SE-JE-7285,INR,2020-08-31T00:00:00.000+00:00,-217.12,"PINE MIG",-217.12,-217.12,-217.12,CM,OPEN,
,,,,"MoneyMitra IT Solutions Private Limited",152957,110472,202957,,,SE26-IND,"Credit Memo",SE-JE-7287,INR,2020-08-31T00:00:00.000+00:00,-56.64,"PINE MIG",-56.64,-56.64,-56.64,CM,OPEN,
,,,,"Valuesurge Private Limited",152958,110330,202958,,,SE26-IND,"Credit Memo",SE-JE-7289,INR,2020-08-31T00:00:00.000+00:00,-11.8,"PINE MIG",-11.8,-11.8,-11.8,CM,OPEN,
,,,,"Indus Fortune Cooperative Society Limited",152875,110229,202875,,,SE26-IND,"Credit Memo",SE-JE-15595,INR,2020-11-30T00:00:00.000+00:00,-376.42,"PINE MIG",-376.42,-376.42,-376.42,CM,OPEN,
,,,,"Jain Autofin Pvt. Ltd.",152881,110301,202881,,,SE26-IND,"Credit Memo",SE-JE-15597,INR,2020-11-30T00:00:00.000+00:00,-998.28,"PINE MIG",-998.28,-998.28,-998.28,CM,OPEN,
,,,,"JAIN MOTOR FINMART PVT. LTD.",152882,110337,202882,,,SE26-IND,"Credit Memo",SE-JE-15599,INR,2020-11-30T00:00:00.000+00:00,-106.2,"PINE MIG",-106.2,-106.2,-106.2,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-15603,INR,2020-11-30T00:00:00.000+00:00,-13511,"PINE MIG",-13511,-13511,-13511,CM,OPEN,
,,,,"MCB - MBR Educational Society merchant actor",152909,110414,202909,,,SE26-IND,"Credit Memo",SE-JE-26926,INR,2021-01-31T00:00:00.000+00:00,-100.3,"PINE MIG",-100.3,-100.3,-100.3,CM,OPEN,
,,,,"MCB - NORTH POINT CHILDREN'S SCHOOL merchant actor",152912,110523,202912,,,SE26-IND,"Credit Memo",SE-JE-26928,INR,2021-01-31T00:00:00.000+00:00,-41.3,"PINE MIG",-41.3,-41.3,-41.3,CM,OPEN,
,,,,"MCB - Sri Gowthami Educational Society merchant",152916,110495,202916,,,SE26-IND,"Credit Memo",SE-JE-26930,INR,2021-01-31T00:00:00.000+00:00,-11.8,"PINE MIG",-11.8,-11.8,-11.8,CM,OPEN,
,,,,"AGGRA TECHNOLOGIES PRIVATE LIMITED",152770,110315,202770,,,SE26-IND,"Credit Memo",SE-JE-26933,INR,2021-01-31T00:00:00.000+00:00,-23.6,"PINE MIG",-23.6,-23.6,-23.6,CM,OPEN,
,,,,"NM Financiers Pvt. Ltd.",152935,110353,202935,,,SE26-IND,"Credit Memo",SE-JE-26935,INR,2021-01-31T00:00:00.000+00:00,-10.62,"PINE MIG",-10.62,-10.62,-10.62,CM,OPEN,
,,,,"TRANSWARRANTY FINANCE LIMITED - OROBORO",152986,110313,202986,,,SE26-IND,"Credit Memo",SE-JE-26937,INR,2021-01-31T00:00:00.000+00:00,-42.48,"PINE MIG",-42.48,-42.48,-42.48,CM,OPEN,
,,,,"POOJA FINELEASE LIMITED",152947,110507,202947,,,SE26-IND,"Credit Memo",SE-JE-26939,INR,2021-01-31T00:00:00.000+00:00,-4049.76,"PINE MIG",-4049.76,-4049.76,-4049.76,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-35209,INR,2021-03-18T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-36853,INR,2021-03-25T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"MYCLASSBOARD EDUCATIONAL SOLUTIONS PRIVATE LIMITED",152917,110257,202917,,,SE26-IND,"Credit Memo",SE-JE-43836,INR,2021-04-30T00:00:00.000+00:00,-11.8,"PINE MIG",-11.8,-11.8,-11.8,CM,OPEN,
,,,,"POOJA FINELEASE LIMITED",152947,110507,202947,,,SE26-IND,"Credit Memo",SE-JE-43837,INR,2021-04-30T00:00:00.000+00:00,-3228.48,"PINE MIG",-3228.48,-3228.48,-3228.48,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-43838,INR,2021-04-30T00:00:00.000+00:00,-23.6,"PINE MIG",-23.6,-23.6,-23.6,CM,OPEN,
,,,,"RedCarpet Tech Private Limited",152951,110401,202951,,,SE26-IND,"Credit Memo",SE-JE-43839,INR,2021-04-30T00:00:00.000+00:00,-66.08,"PINE MIG",-66.08,-66.08,-66.08,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-43840,INR,2021-04-30T00:00:00.000+00:00,-23.6,"PINE MIG",-23.6,-23.6,-23.6,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-43841,INR,2021-04-30T00:00:00.000+00:00,-184.08,"PINE MIG",-184.08,-184.08,-184.08,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-43842,INR,2021-04-30T00:00:00.000+00:00,-70.8,"PINE MIG",-70.8,-70.8,-70.8,CM,OPEN,
,,,,"Vinobha Milk Distributor",153003,110429,203003,,,SE26-IND,"Credit Memo",SE-JE-43844,INR,2021-04-30T00:00:00.000+00:00,-2.36,"PINE MIG",-2.36,-2.36,-2.36,CM,OPEN,
,,,,"CAMDEN TOWN TECHNOLOGIES PRIVATE LIMITED",152805,110480,202805,,,SE26-IND,"Credit Memo",SE-JE-43845,INR,2021-04-30T00:00:00.000+00:00,-14171.8,"PINE MIG",-14171.8,-14171.8,-14171.8,CM,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,"Credit Memo",SE-JE-50973,INR,2021-06-01T00:00:00.000+00:00,-1061824.5,"PINE MIG",-1061824.5,-1061824.5,-1061824.5,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-51267,INR,2021-06-02T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-52899,INR,2021-06-08T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-52900,INR,2021-06-08T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-53890,INR,2021-06-11T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-53892,INR,2021-06-11T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Adhikosh Financial Advisory Pvt Ltd",152767,110243,202767,,,SE26-IND,"Credit Memo",SE-JE-59531,INR,2021-07-01T00:00:00.000+00:00,-1132.8,"PINE MIG",-1132.8,-1132.8,-1132.8,CM,OPEN,
,,,,"Adhikosh Financial Advisory Pvt Ltd",152767,110243,202767,,,SE26-IND,"Credit Memo",SE-JE-59550,INR,2021-07-01T00:00:00.000+00:00,-960,"PINE MIG",-960,-960,-960,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-Payment-61472,INR,2021-07-07T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"IT SYSTEMS",152878,110498,202878,,,SE26-IND,"Credit Memo",SE-Payment-62225,INR,2021-07-09T00:00:00.000+00:00,-941.64,"PINE MIG",-941.64,-941.64,-941.64,CM,OPEN,
,,,,"Jain Autofin Pvt. Ltd.",152881,110301,202881,,,SE26-IND,"Credit Memo",SE-BRKNTSK90170,INR,2021-07-19T00:00:00.000+00:00,-3621.42,"PINE MIG",-3621.42,-3621.42,-3621.42,CM,OPEN,
,,,,"Visage Holdings & Finance Pvt Ltd",152892,110404,202892,,,SE26-IND,"Credit Memo",SE-JE-81818,INR,2021-08-31T00:00:00.000+00:00,-41035.68,"PINE MIG",-41035.68,-41035.68,-41035.68,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-81819,INR,2021-08-31T00:00:00.000+00:00,-9723.2,"PINE MIG",-9723.2,-9723.2,-9723.2,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-81820,INR,2021-08-31T00:00:00.000+00:00,-23.6,"PINE MIG",-23.6,-23.6,-23.6,CM,OPEN,
,,,,"TRANSWARRANTY FINANCE LIMITED - OROBORO",152986,110313,202986,,,SE26-IND,"Credit Memo",SE-JE-81821,INR,2021-08-31T00:00:00.000+00:00,-42.48,"PINE MIG",-42.48,-42.48,-42.48,CM,OPEN,
,,,,"POOJA FINELEASE LIMITED",152947,110507,202947,,,SE26-IND,"Credit Memo",SE-JE-81822,INR,2021-08-31T00:00:00.000+00:00,-5168.4,"PINE MIG",-5168.4,-5168.4,-5168.4,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-81823,INR,2021-08-31T00:00:00.000+00:00,-892.08,"PINE MIG",-892.08,-892.08,-892.08,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-81824,INR,2021-08-31T00:00:00.000+00:00,-28.37,"PINE MIG",-28.37,-28.37,-28.37,CM,OPEN,
,,,,"CAMDEN TOWN TECHNOLOGIES PRIVATE LIMITED",152805,110480,202805,,,SE26-IND,"Credit Memo",SE-JE-81826,INR,2021-08-31T00:00:00.000+00:00,-54508.92,"PINE MIG",-54508.92,-54508.92,-54508.92,CM,OPEN,
,,,,"CAMDEN TOWN TECHNOLOGIES PRIVATE LIMITED",152805,110480,202805,,,SE26-IND,"Credit Memo",SE-JE-81827,INR,2021-08-31T00:00:00.000+00:00,-27222.6,"PINE MIG",-27222.6,-27222.6,-27222.6,CM,OPEN,
,,,,"GODDARD TECHNICAL SOLUTIONS PVT LTD",152791,110640,202791,,,SE26-IND,"Credit Memo",SE-JE-115645,INR,2021-10-31T00:00:00.000+00:00,-99.12,"PINE MIG",-99.12,-99.12,-99.12,CM,OPEN,
,,,,"Baid Leasing And Finance Co Ltd",152793,110327,202793,,,SE26-IND,"Credit Memo",SE-JE-115646,INR,2021-10-31T00:00:00.000+00:00,-392.94,"PINE MIG",-392.94,-392.94,-392.94,CM,OPEN,
,,,,"BHOOPALAM MARKETING SERVICES PRIVATE LIMITED",152798,110619,202798,,,SE26-IND,"Credit Memo",SE-JE-115647,INR,2021-10-31T00:00:00.000+00:00,-60.18,"PINE MIG",-60.18,-60.18,-60.18,CM,OPEN,
,,,,"Credit Wise Capital Private Limited",152816,110303,202816,,,SE26-IND,"Credit Memo",SE-JE-115649,INR,2021-10-31T00:00:00.000+00:00,-5423.28,"PINE MIG",-5423.28,-5423.28,-5423.28,CM,OPEN,
,,,,"DIWAKAR TRACOM PRIVATE LIMITED",152824,110311,202824,,,SE26-IND,"Credit Memo",SE-JE-115650,INR,2021-10-31T00:00:00.000+00:00,-1345.2,"PINE MIG",-1345.2,-1345.2,-1345.2,CM,OPEN,
,,,,"KIERAYA FURNISHING SOLUTIONS PRIVATE LIMITED - Furlenco",152891,110685,202891,,,SE26-IND,"Credit Memo",SE-JE-115651,INR,2021-10-31T00:00:00.000+00:00,-6054.89,"PINE MIG",-6054.89,-6054.89,-6054.89,CM,OPEN,
,,,,"HERBACEOUS RETAIL PRIVATE LIMITED",152862,110494,202862,,,SE26-IND,"Credit Memo",SE-JE-115652,INR,2021-10-31T00:00:00.000+00:00,-3584.84,"PINE MIG",-3584.84,-3584.84,-3584.84,CM,OPEN,
,,,,"Indifi Technologies Private Limited",152874,110332,202874,,,SE26-IND,"Credit Memo",SE-JE-115653,INR,2021-10-31T00:00:00.000+00:00,-47.2,"PINE MIG",-47.2,-47.2,-47.2,CM,OPEN,
,,,,"Indus Fortune Cooperative Society Limited",152875,110229,202875,,,SE26-IND,"Credit Memo",SE-JE-115654,INR,2021-10-31T00:00:00.000+00:00,-376.42,"PINE MIG",-376.42,-376.42,-376.42,CM,OPEN,
,,,,"Jain Autofin Pvt. Ltd.",152881,110301,202881,,,SE26-IND,"Credit Memo",SE-JE-115655,INR,2021-10-31T00:00:00.000+00:00,-3589.56,"PINE MIG",-3589.56,-3589.56,-3589.56,CM,OPEN,
,,,,"JAIN MOTOR FINMART PVT. LTD.",152882,110337,202882,,,SE26-IND,"Credit Memo",SE-JE-115656,INR,2021-10-31T00:00:00.000+00:00,-1476.18,"PINE MIG",-1476.18,-1476.18,-1476.18,CM,OPEN,
,,,,"Visage Holdings & Finance Pvt Ltd",152892,110404,202892,,,SE26-IND,"Credit Memo",SE-JE-115657,INR,2021-10-31T00:00:00.000+00:00,-42947.28,"PINE MIG",-42947.28,-42947.28,-42947.28,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-115658,INR,2021-10-31T00:00:00.000+00:00,-9746.8,"PINE MIG",-9746.8,-9746.8,-9746.8,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-BRKNTSK90785,INR,2022-01-25T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-BRKNTSK90786,INR,2022-01-25T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-BRKNTSK90787,INR,2022-01-25T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,"Credit Memo",SE-BRKNTSK90788,INR,2022-01-25T00:00:00.000+00:00,-11316.67,"PINE MIG",-11316.67,-11316.67,-11316.67,CM,OPEN,
,,,,"IIFL FINANCE LIMITED",152868,110540,202868,,,SE26-IND,"Credit Memo",SE-JE-147082,INR,2022-01-25T00:00:00.000+00:00,-37109,"PINE MIG",-37109,-37109,-37109,CM,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,"Credit Memo",SE-JE-148076,INR,2022-01-28T00:00:00.000+00:00,-216627,"PINE MIG",-216627,-216627,-216627,CM,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,"Credit Memo",SE-JE-159227,INR,2022-02-24T00:00:00.000+00:00,-3410,"PINE MIG",-3410,-3410,-3410,CM,OPEN,
,,,,"Mahindra Rural Housing Finance Limited",152905,110271,202905,,,SE26-IND,"Credit Memo",SE-JE-159696,INR,2022-02-25T00:00:00.000+00:00,-9375.44,"PINE MIG",-9375.44,-9375.44,-9375.44,CM,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,"Credit Memo",SE-BRKNTSK90912,INR,2022-02-25T00:00:00.000+00:00,-2419103.84,"PINE MIG",-2419103.84,-2419103.84,-2419103.84,CM,OPEN,
,,,,"IIFL FINANCE LIMITED",152868,110540,202868,,,SE26-IND,"Credit Memo",SE-BRKNTSK90915,INR,2022-02-25T00:00:00.000+00:00,-380659.74,"PINE MIG",-380659.74,-380659.74,-380659.74,CM,OPEN,
,,,,"GODDARD TECHNICAL SOLUTIONS PVT LTD",152791,110640,202791,,,SE26-IND,"Credit Memo",SE-JE-3647,INR,2020-05-30T00:00:00.000+00:00,-125.08,"PINE MIG",-125.08,-125.08,-125.08,CM,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,"Credit Memo",SE-JE-3648,INR,2020-05-30T00:00:00.000+00:00,-1180,"PINE MIG",-1180,-1180,-1180,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-3650,INR,2020-05-30T00:00:00.000+00:00,-14.16,"PINE MIG",-14.16,-14.16,-14.16,CM,OPEN,
,,,,"AU SMALL FINANCE BANK LIMITED",152788,110535,202788,,,SE26-IND,"Credit Memo",SE-JE-3655,INR,2020-05-30T00:00:00.000+00:00,-11.8,"PINE MIG",-11.8,-11.8,-11.8,CM,OPEN,
,,,,"PLUSWORTH SOLUTIONS PRIVATE LIMITED",152860,110358,202860,,,SE26-IND,"Credit Memo",SE-JE-3658,INR,2020-05-30T00:00:00.000+00:00,-9.44,"PINE MIG",-9.44,-9.44,-9.44,CM,OPEN,
,,,,"Digikredit Finance Private Limited",152972,110433,202972,,,SE26-IND,"Credit Memo",SE-JE-7291,INR,2020-08-31T00:00:00.000+00:00,-116.82,"PINE MIG",-116.82,-116.82,-116.82,CM,OPEN,
,,,,"Thirumeni Finance Private Limited",152997,110665,202997,,,SE26-IND,"Credit Memo",SE-JE-7294,INR,2020-08-31T00:00:00.000+00:00,-18.88,"PINE MIG",-18.88,-18.88,-18.88,CM,OPEN,
,,,,"CAMDEN TOWN TECHNOLOGIES PRIVATE LIMITED",152805,110480,202805,,,SE26-IND,"Credit Memo",SE-JE-7296,INR,2020-08-31T00:00:00.000+00:00,-1675.6,"PINE MIG",-1675.6,-1675.6,-1675.6,CM,OPEN,
,,,,"AGGRA TECHNOLOGIES PRIVATE LIMITED",152770,110315,202770,,,SE26-IND,"Credit Memo",SE-JE-7298,INR,2020-08-31T00:00:00.000+00:00,-212.4,"PINE MIG",-212.4,-212.4,-212.4,CM,OPEN,
,,,,"Mahindra Rural Housing Finance Limited",152905,110271,202905,,,SE26-IND,"Credit Memo",SE-JE-7306,INR,2020-08-31T00:00:00.000+00:00,-73431.4,"PINE MIG",-73431.4,-73431.4,-73431.4,CM,OPEN,
,,,,"MYCLASSBOARD EDUCATIONAL SOLUTIONS PRIVATE LIMITED",152917,110257,202917,,,SE26-IND,"Credit Memo",SE-JE-7309,INR,2020-08-31T00:00:00.000+00:00,-41.3,"PINE MIG",-41.3,-41.3,-41.3,CM,OPEN,
,,,,"POOJA FINELEASE LIMITED",152947,110507,202947,,,SE26-IND,"Credit Memo",SE-Payment-7486,INR,2020-09-03T00:00:00.000+00:00,-6372,"PINE MIG",-6372,-6372,-6372,CM,OPEN,
,,,,"JANHAVI - MCB - Billabong High International School Thane merchant",152884,110338,202884,,,SE26-IND,"Credit Memo",SE-JE-15610,INR,2020-11-30T00:00:00.000+00:00,-88.5,"PINE MIG",-88.5,-88.5,-88.5,CM,OPEN,
